run,elapsed,latency,dblatency,ttype,rbk,dskipped,error
6,249588,932,932,NEW_ORDER,0,0,0
6,249591,25,25,ORDER_STATUS,0,0,0
6,249605,1779,1779,STOCK_LEVEL,0,0,0
6,249606,40,40,PAYMENT,0,0,0
6,249612,885,885,PAYMENT,0,0,0
6,249613,44,44,PAYMENT,0,0,0
6,249615,121,121,NEW_ORDER,0,0,0
6,249637,2148,2148,STOCK_LEVEL,0,0,0
6,249637,1462,1462,STOCK_LEVEL,0,0,0
6,249638,392,392,NEW_ORDER,0,0,0
6,249638,4637,4637,DELIVERY_BG,0,0,0
6,249638,114,114,PAYMENT,0,0,0
6,249639,287,287,NEW_ORDER,0,0,0
6,249639,110,110,PAYMENT,0,0,0
6,249642,36,36,PAYMENT,0,0,0
6,249656,341,341,PAYMENT,0,0,0
6,249656,79,79,NEW_ORDER,0,0,0
6,249656,649,649,NEW_ORDER,0,0,0
6,249656,569,569,NEW_ORDER,0,0,0
6,249657,193,193,NEW_ORDER,0,0,0
6,249657,354,354,NEW_ORDER,0,0,0
6,249661,56,56,PAYMENT,0,0,0
6,249661,939,939,NEW_ORDER,0,0,0
6,249662,928,928,NEW_ORDER,0,0,0
6,249662,0,0,DELIVERY,0,0,0
6,249662,97,97,PAYMENT,0,0,0
6,249662,520,520,NEW_ORDER,0,0,0
6,249662,97,97,PAYMENT,0,0,0
6,249666,78,78,PAYMENT,0,0,0
6,249672,651,651,NEW_ORDER,0,0,0
6,249682,117,117,PAYMENT,0,0,0
6,249688,1341,1341,STOCK_LEVEL,0,0,0
6,249690,501,501,DELIVERY_BG,0,0,0
6,249725,88,88,STOCK_LEVEL,0,0,0
6,249726,64,64,STOCK_LEVEL,0,0,0
6,249728,422,422,NEW_ORDER,0,0,0
6,249728,89,89,PAYMENT,0,0,0
6,249729,5483,5483,DELIVERY_BG,0,0,0
6,249729,628,628,NEW_ORDER,0,0,0
6,249730,363,363,NEW_ORDER,0,0,0
6,249735,73,73,PAYMENT,0,0,0
6,249736,70,70,PAYMENT,0,0,0
6,249739,2010,2010,DELIVERY_BG,0,0,0
6,249741,640,640,NEW_ORDER,0,0,0
6,249741,0,0,DELIVERY,0,0,0
6,249746,7,7,PAYMENT,0,0,0
6,249754,179,179,NEW_ORDER,0,0,0
6,249757,435,435,NEW_ORDER,0,0,0
6,249760,14,14,PAYMENT,0,0,0
6,249768,129,129,PAYMENT,0,0,0
6,249770,41,41,PAYMENT,0,0,0
6,249786,2361,2361,DELIVERY_BG,0,0,0
6,249793,137,137,PAYMENT,0,0,0
6,249793,178,178,NEW_ORDER,0,0,0
6,249809,74,74,NEW_ORDER,0,0,0
6,249810,138,138,PAYMENT,0,0,0
6,249811,84,84,PAYMENT,0,0,0
6,249812,1415,1415,DELIVERY_BG,0,0,0
6,249814,248,248,PAYMENT,0,0,0
6,249822,161,161,NEW_ORDER,0,0,0
6,249825,642,642,NEW_ORDER,0,0,0
6,249825,168,168,PAYMENT,0,0,0
6,249830,188,188,NEW_ORDER,0,0,0
6,249832,142,142,PAYMENT,0,0,0
6,249832,3315,3315,DELIVERY_BG,0,0,0
6,249845,207,207,PAYMENT,0,0,0
6,249849,38,38,PAYMENT,0,0,0
6,249856,218,218,NEW_ORDER,0,0,0
6,249861,107,107,PAYMENT,0,0,0
6,249878,734,734,NEW_ORDER,0,0,0
6,249890,81,81,PAYMENT,0,0,0
6,249905,409,409,NEW_ORDER,0,0,0
6,249912,230,230,PAYMENT,0,0,0
6,249916,104,104,PAYMENT,0,0,0
6,249924,312,312,NEW_ORDER,0,0,0
6,249926,313,313,NEW_ORDER,0,0,0
6,249929,273,273,NEW_ORDER,0,0,0
6,249939,146,146,PAYMENT,0,0,0
6,249945,185,185,NEW_ORDER,0,0,0
6,249948,292,292,PAYMENT,0,0,0
6,249953,292,292,NEW_ORDER,0,0,0
6,249954,49,49,PAYMENT,0,0,0
6,249961,71,71,PAYMENT,0,0,0
6,249974,217,217,NEW_ORDER,0,0,0
6,249974,48,48,PAYMENT,0,0,0
6,249975,46,46,PAYMENT,0,0,0
6,249976,247,247,NEW_ORDER,0,0,0
6,249981,151,151,NEW_ORDER,0,0,0
6,249981,253,253,NEW_ORDER,0,0,0
6,249982,43,43,PAYMENT,0,0,0
6,249987,513,513,PAYMENT,0,0,0
6,249987,201,201,PAYMENT,0,0,0
6,249990,158,158,PAYMENT,0,0,0
6,249991,16,16,PAYMENT,0,0,0
6,249998,37,37,PAYMENT,0,0,0
6,249998,0,0,DELIVERY,0,0,0
6,250007,185,185,NEW_ORDER,0,0,0
6,250008,147,147,NEW_ORDER,0,0,0
6,250014,33,33,PAYMENT,0,0,0
6,250025,72,72,PAYMENT,0,0,0
6,250073,347,347,PAYMENT,0,0,0
6,250074,264,264,NEW_ORDER,0,0,0
6,250083,75,75,PAYMENT,0,0,0
6,250084,270,270,NEW_ORDER,0,0,0
6,250093,455,455,NEW_ORDER,0,0,0
6,250094,0,0,DELIVERY,0,0,0
6,250108,471,471,PAYMENT,0,0,0
6,250132,402,402,NEW_ORDER,0,0,0
6,250132,339,339,NEW_ORDER,0,0,0
6,250134,189,189,NEW_ORDER,0,0,0
6,250142,286,286,NEW_ORDER,0,0,0
6,250146,14,14,PAYMENT,0,0,0
6,250149,175,175,PAYMENT,0,0,0
6,250150,380,380,NEW_ORDER,0,0,0
6,250164,396,396,NEW_ORDER,0,0,0
6,250173,9,9,PAYMENT,0,0,0
6,250190,365,365,NEW_ORDER,0,0,0
6,250209,202,202,NEW_ORDER,0,0,0
6,250223,567,567,NEW_ORDER,0,0,0
6,250230,243,243,PAYMENT,0,0,0
6,250235,322,322,PAYMENT,0,0,0
6,250245,654,654,NEW_ORDER,0,0,0
6,250265,311,311,PAYMENT,0,0,0
6,250267,184,184,NEW_ORDER,0,0,0
6,250278,590,590,ORDER_STATUS,0,0,0
6,250304,322,322,NEW_ORDER,0,0,0
6,250315,231,231,NEW_ORDER,0,0,0
6,250331,669,669,NEW_ORDER,0,0,0
6,250336,679,679,NEW_ORDER,0,0,0
6,250340,266,266,PAYMENT,0,0,0
6,250341,199,199,NEW_ORDER,0,0,0
6,250341,0,0,DELIVERY,0,0,0
6,250341,351,351,NEW_ORDER,0,0,0
6,250341,0,0,DELIVERY,0,0,0
6,250342,606,606,NEW_ORDER,0,0,0
6,250353,221,221,NEW_ORDER,0,0,0
6,250353,504,504,PAYMENT,0,0,0
6,250362,254,254,NEW_ORDER,0,0,0
6,250368,444,444,NEW_ORDER,0,0,0
6,250383,435,435,NEW_ORDER,0,0,0
6,250397,44,44,PAYMENT,0,0,0
6,250398,423,423,NEW_ORDER,0,0,0
6,250411,80,80,PAYMENT,0,0,0
6,250418,272,272,PAYMENT,0,0,0
6,250428,278,278,PAYMENT,0,0,0
6,250433,118,118,PAYMENT,0,0,0
6,250449,214,214,NEW_ORDER,0,0,0
6,250449,276,276,NEW_ORDER,0,0,0
6,250449,604,604,NEW_ORDER,0,0,0
6,250454,176,176,NEW_ORDER,0,0,0
6,250461,480,480,NEW_ORDER,0,0,0
6,250470,397,397,NEW_ORDER,0,0,0
6,250478,1561,1561,DELIVERY_BG,0,0,0
6,250482,272,272,PAYMENT,0,0,0
6,250484,470,470,ORDER_STATUS,0,0,0
6,250490,341,341,ORDER_STATUS,0,0,0
6,250492,225,225,PAYMENT,0,0,0
6,250492,576,576,PAYMENT,0,0,0
6,250496,154,154,PAYMENT,0,0,0
6,250502,84,84,PAYMENT,0,0,0
6,250503,516,516,PAYMENT,0,0,0
6,250503,7,7,PAYMENT,0,0,0
6,250504,479,479,NEW_ORDER,0,0,0
6,250512,115,115,PAYMENT,0,0,0
6,250517,89,89,PAYMENT,0,0,0
6,250529,697,697,NEW_ORDER,0,0,0
6,250539,90,90,NEW_ORDER,0,0,0
6,250560,295,295,NEW_ORDER,0,0,0
6,250560,256,256,NEW_ORDER,0,0,0
6,250569,66,66,NEW_ORDER,0,0,0
6,250569,9,9,PAYMENT,0,0,0
6,250574,104,104,PAYMENT,0,0,0
6,250583,22,22,PAYMENT,0,0,0
6,250585,107,107,PAYMENT,0,0,0
6,250586,708,708,PAYMENT,0,0,0
6,250586,0,0,DELIVERY,0,0,0
6,250593,459,459,NEW_ORDER,0,0,0
6,250594,183,183,NEW_ORDER,0,0,0
6,250596,84,84,PAYMENT,0,0,0
6,250612,229,229,NEW_ORDER,0,0,0
6,250616,625,625,ORDER_STATUS,0,0,0
6,250618,277,277,NEW_ORDER,0,0,0
6,250623,174,174,NEW_ORDER,0,0,0
6,250631,141,141,NEW_ORDER,0,0,0
6,250644,291,291,NEW_ORDER,0,0,0
6,250669,177,177,NEW_ORDER,0,0,0
6,250686,253,253,NEW_ORDER,0,0,0
6,250687,184,184,PAYMENT,0,0,0
6,250688,159,159,PAYMENT,0,0,0
6,250689,228,228,NEW_ORDER,0,0,0
6,250705,201,201,NEW_ORDER,0,0,0
6,250706,123,123,PAYMENT,0,0,0
6,250706,338,338,PAYMENT,0,0,0
6,250706,730,730,NEW_ORDER,0,0,0
6,250713,489,489,PAYMENT,0,0,0
6,250720,530,530,PAYMENT,0,0,0
6,250722,36,36,PAYMENT,0,0,0
6,250725,36,36,PAYMENT,0,0,0
6,250736,282,282,PAYMENT,0,0,0
6,250738,33,33,PAYMENT,0,0,0
6,250744,262,262,PAYMENT,0,0,0
6,250763,57,57,PAYMENT,0,0,0
6,250772,50,50,PAYMENT,0,0,0
6,250800,351,351,NEW_ORDER,0,0,0
6,250801,114,114,PAYMENT,0,0,0
6,250806,408,408,PAYMENT,0,0,0
6,250807,471,471,NEW_ORDER,0,0,0
6,250817,315,315,PAYMENT,0,0,0
6,250822,283,283,NEW_ORDER,0,0,0
6,250839,245,245,PAYMENT,0,0,0
6,250839,245,245,PAYMENT,0,0,0
6,250840,478,478,PAYMENT,0,0,0
6,250840,0,0,DELIVERY,0,0,0
6,250858,284,284,PAYMENT,0,0,0
6,250865,7,7,PAYMENT,0,0,0
6,250872,202,202,PAYMENT,0,0,0
6,250876,37,37,PAYMENT,0,0,0
6,250913,429,429,PAYMENT,0,0,0
6,250925,307,307,NEW_ORDER,0,0,0
6,250925,281,281,NEW_ORDER,0,0,0
6,250937,368,368,NEW_ORDER,0,0,0
6,250938,200,200,NEW_ORDER,1,0,0
6,250953,153,153,NEW_ORDER,0,0,0
6,250970,374,374,NEW_ORDER,0,0,0
6,250973,60,60,PAYMENT,0,0,0
6,250975,390,390,NEW_ORDER,0,0,0
6,250976,731,731,NEW_ORDER,0,0,0
6,250976,0,0,DELIVERY,0,0,0
6,250984,296,296,NEW_ORDER,0,0,0
6,250997,374,374,NEW_ORDER,0,0,0
6,251016,310,310,NEW_ORDER,0,0,0
6,251027,458,458,PAYMENT,0,0,0
6,251048,231,231,NEW_ORDER,0,0,0
6,251062,342,342,PAYMENT,0,0,0
6,251071,459,459,NEW_ORDER,0,0,0
6,251073,100,100,PAYMENT,0,0,0
6,251081,345,345,NEW_ORDER,0,0,0
6,251081,0,0,DELIVERY,0,0,0
6,251090,598,598,ORDER_STATUS,0,0,0
6,251097,296,296,PAYMENT,0,0,0
6,251110,135,135,PAYMENT,0,0,0
6,251128,403,403,NEW_ORDER,0,0,0
6,251145,161,161,PAYMENT,0,0,0
6,251146,176,176,PAYMENT,0,0,0
6,251150,633,633,ORDER_STATUS,0,0,0
6,251156,450,450,ORDER_STATUS,0,0,0
6,251185,378,378,NEW_ORDER,0,0,0
6,251247,308,308,NEW_ORDER,0,0,0
6,251247,0,0,DELIVERY,0,0,0
6,251257,101,101,PAYMENT,0,0,0
6,251288,335,335,NEW_ORDER,0,0,0
6,251292,355,355,NEW_ORDER,0,0,0
6,251306,484,484,NEW_ORDER,0,0,0
6,251321,5446,5446,DELIVERY_BG,0,0,0
6,251326,180,180,ORDER_STATUS,0,0,0
6,251350,2171,2171,DELIVERY_BG,0,0,0
6,251361,35,35,PAYMENT,0,0,0
6,251361,73,73,PAYMENT,0,0,0
6,251372,374,374,PAYMENT,0,0,0
6,251391,41,41,PAYMENT,0,0,0
6,251401,770,770,NEW_ORDER,0,0,0
6,251407,568,568,NEW_ORDER,0,0,0
6,251421,405,405,NEW_ORDER,0,0,0
6,251437,631,631,NEW_ORDER,0,0,0
6,251448,735,735,NEW_ORDER,0,0,0
6,251457,685,685,NEW_ORDER,0,0,0
6,251471,409,409,NEW_ORDER,0,0,0
6,251484,619,619,NEW_ORDER,0,0,0
6,251484,721,721,NEW_ORDER,0,0,0
6,251486,413,413,NEW_ORDER,0,0,0
6,251490,565,565,PAYMENT,0,0,0
6,251500,756,756,PAYMENT,0,0,0
6,251501,576,576,NEW_ORDER,0,0,0
6,251508,481,481,NEW_ORDER,0,0,0
6,251529,45,45,PAYMENT,0,0,0
6,251535,6,6,PAYMENT,0,0,0
6,251549,404,404,PAYMENT,0,0,0
6,251586,496,496,NEW_ORDER,0,0,0
6,251587,516,516,NEW_ORDER,0,0,0
6,251595,46,46,PAYMENT,0,0,0
6,251597,290,290,PAYMENT,0,0,0
6,251612,564,564,NEW_ORDER,0,0,0
6,251613,78,78,PAYMENT,0,0,0
6,251619,509,509,NEW_ORDER,0,0,0
6,251619,0,0,DELIVERY,0,0,0
6,251637,230,230,NEW_ORDER,1,0,0
6,251637,0,0,DELIVERY,0,0,0
6,251644,1903,1903,DELIVERY_BG,0,0,0
6,251648,36,36,PAYMENT,0,0,0
6,251648,35,35,PAYMENT,0,0,0
6,251666,71,71,PAYMENT,0,0,0
6,251667,482,482,NEW_ORDER,0,0,0
6,251669,793,793,NEW_ORDER,0,0,0
6,251674,1058,1058,NEW_ORDER,0,0,0
6,251679,82,82,PAYMENT,0,0,0
6,251679,5,5,PAYMENT,0,0,0
6,251681,37,37,PAYMENT,0,0,0
6,251695,545,545,NEW_ORDER,0,0,0
6,251720,133,133,PAYMENT,0,0,0
6,251721,40,40,PAYMENT,0,0,0
6,251725,77,77,PAYMENT,0,0,0
6,251746,649,649,NEW_ORDER,0,0,0
6,251754,1524,1524,STOCK_LEVEL,0,0,0
6,251756,5564,5564,DELIVERY_BG,0,0,0
6,251761,370,370,ORDER_STATUS,0,0,0
6,251770,1945,1945,STOCK_LEVEL,0,0,0
6,251771,643,643,ORDER_STATUS,0,0,0
6,251795,324,324,PAYMENT,0,0,0
6,251807,406,406,NEW_ORDER,0,0,0
6,251808,487,487,NEW_ORDER,0,0,0
6,251812,51,51,PAYMENT,0,0,0
6,251824,532,532,NEW_ORDER,0,0,0
6,251824,315,315,NEW_ORDER,0,0,0
6,251824,54,54,PAYMENT,0,0,0
6,251830,22,22,STOCK_LEVEL,0,0,0
6,251834,348,348,NEW_ORDER,0,0,0
6,251852,2124,2124,STOCK_LEVEL,0,0,0
6,251861,413,413,PAYMENT,0,0,0
6,251862,54,54,PAYMENT,0,0,0
6,251862,214,214,PAYMENT,0,0,0
6,251864,1523,1523,DELIVERY_BG,0,0,0
6,251869,148,148,PAYMENT,0,0,0
6,251877,1005,1005,NEW_ORDER,0,0,0
6,251888,208,208,PAYMENT,0,0,0
6,251896,101,101,PAYMENT,0,0,0
6,251896,34,34,PAYMENT,0,0,0
6,251897,460,460,NEW_ORDER,0,0,0
6,251904,543,543,NEW_ORDER,0,0,0
6,251906,37,37,ORDER_STATUS,0,0,0
6,251908,418,418,STOCK_LEVEL,0,0,0
6,251925,424,424,NEW_ORDER,0,0,0
6,251926,565,565,NEW_ORDER,0,0,0
6,251928,32,32,PAYMENT,0,0,0
6,251929,262,262,NEW_ORDER,0,0,0
6,251938,34,34,PAYMENT,0,0,0
6,251954,533,533,NEW_ORDER,0,0,0
6,251967,143,143,ORDER_STATUS,0,0,0
6,251970,158,158,STOCK_LEVEL,0,0,0
6,251971,599,599,NEW_ORDER,0,0,0
6,251978,494,494,NEW_ORDER,0,0,0
6,251994,494,494,PAYMENT,0,0,0
6,251995,161,161,PAYMENT,0,0,0
6,251998,227,227,NEW_ORDER,0,0,0
6,252000,62,62,PAYMENT,0,0,0
6,252004,116,116,PAYMENT,0,0,0
6,252007,282,282,NEW_ORDER,0,0,0
6,252007,0,0,DELIVERY,0,0,0
6,252011,85,85,PAYMENT,0,0,0
6,252015,429,429,NEW_ORDER,0,0,0
6,252022,44,44,PAYMENT,0,0,0
6,252024,268,268,NEW_ORDER,0,0,0
6,252025,1931,1931,DELIVERY_BG,0,0,0
6,252026,306,306,NEW_ORDER,0,0,0
6,252037,67,67,PAYMENT,0,0,0
6,252042,585,585,NEW_ORDER,0,0,0
6,252044,137,137,NEW_ORDER,0,0,0
6,252048,48,48,PAYMENT,0,0,0
6,252052,124,124,PAYMENT,0,0,0
6,252054,230,230,NEW_ORDER,0,0,0
6,252058,60,60,PAYMENT,0,0,0
6,252079,57,57,ORDER_STATUS,0,0,0
6,252080,401,401,NEW_ORDER,0,0,0
6,252081,415,415,PAYMENT,0,0,0
6,252081,184,184,NEW_ORDER,0,0,0
6,252081,229,229,NEW_ORDER,0,0,0
6,252082,152,152,NEW_ORDER,0,0,0
6,252085,27,27,ORDER_STATUS,0,0,0
6,252089,228,228,NEW_ORDER,0,0,0
6,252090,833,833,NEW_ORDER,0,0,0
6,252094,42,42,STOCK_LEVEL,0,0,0
6,252095,400,400,NEW_ORDER,0,0,0
6,252096,232,232,NEW_ORDER,0,0,0
6,252098,429,429,NEW_ORDER,0,0,0
6,252099,174,174,PAYMENT,0,0,0
6,252108,64,64,PAYMENT,0,0,0
6,252113,118,118,NEW_ORDER,0,0,0
6,252116,92,92,NEW_ORDER,0,0,0
6,252134,238,238,NEW_ORDER,0,0,0
6,252135,124,124,PAYMENT,0,0,0
6,252136,54,54,PAYMENT,0,0,0
6,252145,64,64,PAYMENT,0,0,0
6,252146,52,52,PAYMENT,0,0,0
6,252153,7,7,PAYMENT,0,0,0
6,252164,115,115,NEW_ORDER,0,0,0
6,252173,74,74,PAYMENT,0,0,0
6,252178,424,424,NEW_ORDER,0,0,0
6,252178,0,0,DELIVERY,0,0,0
6,252184,217,217,NEW_ORDER,0,0,0
6,252188,108,108,PAYMENT,0,0,0
6,252190,444,444,NEW_ORDER,0,0,0
6,252193,331,331,NEW_ORDER,0,0,0
6,252193,0,0,DELIVERY,0,0,0
6,252198,156,156,NEW_ORDER,0,0,0
6,252222,1141,1141,DELIVERY_BG,0,0,0
6,252223,198,198,NEW_ORDER,0,0,0
6,252237,73,73,PAYMENT,0,0,0
6,252241,1655,1655,DELIVERY_BG,0,0,0
6,252242,216,216,PAYMENT,0,0,0
6,252248,25,25,PAYMENT,0,0,0
6,252291,138,138,ORDER_STATUS,0,0,0
6,252293,299,299,NEW_ORDER,0,0,0
6,252294,417,417,PAYMENT,0,0,0
6,252305,57,57,PAYMENT,0,0,0
6,252315,300,300,PAYMENT,0,0,0
6,252326,104,104,PAYMENT,0,0,0
6,252334,199,199,NEW_ORDER,0,0,0
6,252335,381,381,NEW_ORDER,0,0,0
6,252335,0,0,DELIVERY,0,0,0
6,252340,516,516,NEW_ORDER,0,0,0
6,252344,228,228,PAYMENT,0,0,0
6,252348,518,518,NEW_ORDER,0,0,0
6,252348,43,43,NEW_ORDER,0,0,0
6,252348,160,160,PAYMENT,0,0,0
6,252355,274,274,NEW_ORDER,0,0,0
6,252355,7,7,PAYMENT,0,0,0
6,252355,0,0,DELIVERY,0,0,0
6,252373,38,38,PAYMENT,0,0,0
6,252377,279,279,NEW_ORDER,0,0,0
6,252457,102,102,PAYMENT,0,0,0
6,252457,372,372,NEW_ORDER,0,0,0
6,252476,422,422,NEW_ORDER,0,0,0
6,252488,580,580,NEW_ORDER,0,0,0
6,252494,360,360,NEW_ORDER,0,0,0
6,252509,268,268,NEW_ORDER,0,0,0
6,252526,555,555,NEW_ORDER,0,0,0
6,252526,489,489,NEW_ORDER,0,0,0
6,252531,435,435,NEW_ORDER,0,0,0
6,252557,461,461,NEW_ORDER,0,0,0
6,252559,1719,1719,DELIVERY_BG,0,0,0
6,252559,446,446,NEW_ORDER,0,0,0
6,252560,267,267,NEW_ORDER,0,0,0
6,252563,248,248,NEW_ORDER,0,0,0
6,252573,225,225,NEW_ORDER,0,0,0
6,252580,23,23,PAYMENT,0,0,0
6,252582,256,256,PAYMENT,0,0,0
6,252583,399,399,NEW_ORDER,0,0,0
6,252585,291,291,PAYMENT,0,0,0
6,252585,1609,1609,DELIVERY_BG,0,0,0
6,252585,12,12,PAYMENT,0,0,0
6,252588,131,131,PAYMENT,0,0,0
6,252595,516,516,PAYMENT,0,0,0
6,252595,0,0,DELIVERY,0,0,0
6,252595,69,69,PAYMENT,0,0,0
6,252601,75,75,PAYMENT,0,0,0
6,252617,58,58,PAYMENT,0,0,0
6,252621,36,36,PAYMENT,0,0,0
6,252626,389,389,NEW_ORDER,0,0,0
6,252632,72,72,PAYMENT,0,0,0
6,252637,54,54,PAYMENT,0,0,0
6,252639,635,635,NEW_ORDER,0,0,0
6,252639,151,151,PAYMENT,0,0,0
6,252639,0,0,DELIVERY,0,0,0
6,252646,66,66,PAYMENT,0,0,0
6,252649,64,64,PAYMENT,0,0,0
6,252665,2324,2324,DELIVERY_BG,0,0,0
6,252670,75,75,PAYMENT,0,0,0
6,252674,325,325,NEW_ORDER,0,0,0
6,252694,55,55,PAYMENT,0,0,0
6,252699,563,563,NEW_ORDER,0,0,0
6,252720,612,612,NEW_ORDER,0,0,0
6,252721,430,430,NEW_ORDER,0,0,0
6,252729,198,198,PAYMENT,0,0,0
6,252732,4243,4243,DELIVERY_BG,0,0,0
6,252733,1486,1486,DELIVERY_BG,0,0,0
6,252743,403,403,NEW_ORDER,0,0,0
6,252772,43,43,PAYMENT,0,0,0
6,252772,0,0,DELIVERY,0,0,0
6,252782,50,50,PAYMENT,0,0,0
6,252793,205,205,NEW_ORDER,0,0,0
6,252798,653,653,NEW_ORDER,0,0,0
6,252808,719,719,NEW_ORDER,0,0,0
6,252813,439,439,NEW_ORDER,0,0,0
6,252829,109,109,PAYMENT,0,0,0
6,252866,2868,2868,DELIVERY_BG,0,0,0
6,252874,131,131,PAYMENT,0,0,0
6,252874,632,632,NEW_ORDER,0,0,0
6,252886,260,260,NEW_ORDER,0,0,0
6,252916,251,251,PAYMENT,0,0,0
6,252929,100,100,PAYMENT,0,0,0
6,252937,8,8,PAYMENT,0,0,0
6,252940,66,66,PAYMENT,0,0,0
6,252940,0,0,DELIVERY,0,0,0
6,252954,764,764,NEW_ORDER,0,0,0
6,252958,376,376,NEW_ORDER,0,0,0
6,252958,84,84,PAYMENT,0,0,0
6,252977,418,418,NEW_ORDER,0,0,0
6,252980,471,471,NEW_ORDER,0,0,0
6,252993,912,912,PAYMENT,0,0,0
6,253106,521,521,PAYMENT,0,0,0
6,253221,658,658,NEW_ORDER,0,0,0
6,253228,270,270,PAYMENT,0,0,0
6,253244,511,511,NEW_ORDER,0,0,0
6,253253,604,604,NEW_ORDER,0,0,0
6,253289,312,312,PAYMENT,0,0,0
6,253290,796,796,NEW_ORDER,0,0,0
6,253303,702,702,NEW_ORDER,0,0,0
6,253309,663,663,NEW_ORDER,0,0,0
6,253312,855,855,NEW_ORDER,0,0,0
6,253330,953,953,ORDER_STATUS,0,0,0
6,253350,434,434,NEW_ORDER,0,0,0
6,253366,558,558,NEW_ORDER,0,0,0
6,253369,648,648,NEW_ORDER,0,0,0
6,253416,746,746,NEW_ORDER,0,0,0
6,253430,544,544,NEW_ORDER,0,0,0
6,253436,742,742,PAYMENT,0,0,0
6,253443,630,630,NEW_ORDER,0,0,0
6,253446,134,134,PAYMENT,0,0,0
6,253450,492,492,NEW_ORDER,0,0,0
6,253451,5,5,PAYMENT,0,0,0
6,253464,134,134,PAYMENT,0,0,0
6,253467,668,668,NEW_ORDER,0,0,0
6,253482,179,179,PAYMENT,0,0,0
6,253484,867,867,NEW_ORDER,0,0,0
6,253493,43,43,PAYMENT,0,0,0
6,253500,520,520,PAYMENT,0,0,0
6,253507,279,279,PAYMENT,0,0,0
6,253509,835,835,NEW_ORDER,0,0,0
6,253512,45,45,PAYMENT,0,0,0
6,253516,100,100,PAYMENT,0,0,0
6,253526,217,217,PAYMENT,0,0,0
6,253526,0,0,DELIVERY,0,0,0
6,253554,38,38,PAYMENT,0,0,0
6,253570,704,704,NEW_ORDER,0,0,0
6,253570,86,86,PAYMENT,0,0,0
6,253573,283,283,PAYMENT,0,0,0
6,253585,648,648,NEW_ORDER,0,0,0
6,253588,76,76,PAYMENT,0,0,0
6,253620,156,156,PAYMENT,0,0,0
6,253661,161,161,PAYMENT,0,0,0
6,253664,375,375,NEW_ORDER,0,0,0
6,253686,1049,1049,NEW_ORDER,0,0,0
6,253705,41,41,PAYMENT,0,0,0
6,253794,1095,1095,NEW_ORDER,0,0,0
6,253812,1191,1191,ORDER_STATUS,0,0,0
6,253868,359,359,NEW_ORDER,0,0,0
6,253890,185,185,NEW_ORDER,0,0,0
6,253894,650,650,NEW_ORDER,0,0,0
6,253930,580,580,NEW_ORDER,0,0,0
6,253930,136,136,PAYMENT,0,0,0
6,253961,479,479,PAYMENT,0,0,0
6,253980,1782,1782,STOCK_LEVEL,0,0,0
6,253999,1523,1523,STOCK_LEVEL,0,0,0
6,254005,1832,1832,STOCK_LEVEL,0,0,0
6,254018,797,797,ORDER_STATUS,0,0,0
6,254043,1953,1953,STOCK_LEVEL,0,0,0
6,254044,1700,1700,STOCK_LEVEL,0,0,0
6,254048,795,795,ORDER_STATUS,0,0,0
6,254053,560,560,ORDER_STATUS,0,0,0
6,254060,1428,1428,STOCK_LEVEL,0,0,0
6,254067,1113,1113,NEW_ORDER,1,0,0
6,254071,177,177,PAYMENT,0,0,0
6,254072,1290,1290,NEW_ORDER,0,0,0
6,254074,388,388,NEW_ORDER,0,0,0
6,254074,504,504,NEW_ORDER,0,0,0
6,254075,706,706,NEW_ORDER,0,0,0
6,254075,0,0,DELIVERY,0,0,0
6,254075,263,263,PAYMENT,0,0,0
6,254075,1882,1882,DELIVERY_BG,0,0,0
6,254076,1083,1083,NEW_ORDER,0,0,0
6,254078,972,972,NEW_ORDER,0,0,0
6,254078,148,148,PAYMENT,0,0,0
6,254079,713,713,NEW_ORDER,0,0,0
6,254084,1291,1291,NEW_ORDER,0,0,0
6,254085,578,578,NEW_ORDER,0,0,0
6,254086,656,656,NEW_ORDER,0,0,0
6,254086,643,643,NEW_ORDER,0,0,0
6,254087,499,499,NEW_ORDER,0,0,0
6,254088,637,637,NEW_ORDER,0,0,0
6,254091,430,430,NEW_ORDER,0,0,0
6,254108,1930,1930,DELIVERY_BG,0,0,0
6,254119,499,499,NEW_ORDER,0,0,0
6,254137,62,62,PAYMENT,0,0,0
6,254139,86,86,NEW_ORDER,0,0,0
6,254152,1797,1797,DELIVERY_BG,0,0,0
6,254160,724,724,NEW_ORDER,0,0,0
6,254165,122,122,PAYMENT,0,0,0
6,254165,87,87,PAYMENT,0,0,0
6,254192,125,125,PAYMENT,0,0,0
6,254196,118,118,PAYMENT,0,0,0
6,254202,4540,4540,DELIVERY_BG,0,0,0
6,254202,42,42,PAYMENT,0,0,0
6,254212,658,658,NEW_ORDER,0,0,0
6,254218,133,133,ORDER_STATUS,0,0,0
6,254219,7,7,STOCK_LEVEL,0,0,0
6,254220,134,134,ORDER_STATUS,0,0,0
6,254223,30,30,PAYMENT,0,0,0
6,254224,138,138,PAYMENT,0,0,0
6,254236,145,145,NEW_ORDER,0,0,0
6,254249,130,130,PAYMENT,0,0,0
6,254288,420,420,STOCK_LEVEL,0,0,0
6,254288,289,289,PAYMENT,0,0,0
6,254288,718,718,NEW_ORDER,0,0,0
6,254290,216,216,PAYMENT,0,0,0
6,254291,219,219,PAYMENT,0,0,0
6,254293,363,363,PAYMENT,0,0,0
6,254293,91,91,PAYMENT,0,0,0
